"actual SRS","(0.2, 54.6)","(0.2, 41.97)","(0.2, 32.26)","(0.2, 24.79)","(0.2, 19.06)","(0.2, 14.65)","(0.2, 11.26)","(0.2, 8.65)","(0.2, 6.65)","(0.2, 5.11)","(0.2, 3.93)","(0.2, 3.02)","(0.2, 2.32)","(0.2, 1.78)","(0.2, 1.37)","(0.2, 1.05)","(0.2, 0.81)","(0.2, 0.62)","(0.2, 0.48)","(0.2, 0.37)","(0.36, 54.6)","(0.36, 41.97)","(0.36, 32.26)","(0.36, 24.79)","(0.36, 19.06)","(0.36, 14.65)","(0.36, 11.26)","(0.36, 8.65)","(0.36, 6.65)","(0.36, 5.11)","(0.36, 3.93)","(0.36, 3.02)","(0.36, 2.32)","(0.36, 1.78)","(0.36, 1.37)","(0.36, 1.05)","(0.36, 0.81)","(0.36, 0.62)","(0.36, 0.48)","(0.36, 0.37)","(0.52, 54.6)","(0.52, 41.97)","(0.52, 32.26)","(0.52, 24.79)","(0.52, 19.06)","(0.52, 14.65)","(0.52, 11.26)","(0.52, 8.65)","(0.52, 6.65)","(0.52, 5.11)","(0.52, 3.93)","(0.52, 3.02)","(0.52, 2.32)","(0.52, 1.78)","(0.52, 1.37)","(0.52, 1.05)","(0.52, 0.81)","(0.52, 0.62)","(0.52, 0.48)","(0.52, 0.37)","(0.68, 54.6)","(0.68, 41.97)","(0.68, 32.26)","(0.68, 24.79)","(0.68, 19.06)","(0.68, 14.65)","(0.68, 11.26)","(0.68, 8.65)","(0.68, 6.65)","(0.68, 5.11)","(0.68, 3.93)","(0.68, 3.02)","(0.68, 2.32)","(0.68, 1.78)","(0.68, 1.37)","(0.68, 1.05)","(0.68, 0.81)","(0.68, 0.62)","(0.68, 0.48)","(0.68, 0.37)","(0.84, 54.6)","(0.84, 41.97)","(0.84, 32.26)","(0.84, 24.79)","(0.84, 19.06)","(0.84, 14.65)","(0.84, 11.26)","(0.84, 8.65)","(0.84, 6.65)","(0.84, 5.11)","(0.84, 3.93)","(0.84, 3.02)","(0.84, 2.32)","(0.84, 1.78)","(0.84, 1.37)","(0.84, 1.05)","(0.84, 0.81)","(0.84, 0.62)","(0.84, 0.48)","(0.84, 0.37)","(1, 54.6)","(1, 41.97)","(1, 32.26)","(1, 24.79)","(1, 19.06)","(1, 14.65)","(1, 11.26)","(1, 8.65)","(1, 6.65)","(1, 5.11)","(1, 3.93)","(1, 3.02)","(1, 2.32)","(1, 1.78)","(1, 1.37)","(1, 1.05)","(1, 0.81)","(1, 0.62)","(1, 0.48)","(1, 0.37)"
52,55.5795928215175,56.8816964710421,56.9832608264651,53.9216531348615,51.3006245708671,49.7691223324499,49.5328330541073,49.2017206788542,49.981691395069,50.9017764405122,52.6159876193051,53.8312215591145,55.2614474321738,56.016902909305,56.369949418713,56.5704636385407,56.7419753130594,56.8296905950996,56.9771995836614,57.0622754364332,55.5828571428571,55.5828571428571,55.6440698363087,56.4139876108007,57.195623120211,54.5951937338868,51.6931822264616,49.9124682620469,50.6912688897504,50.7994361602119,51.6373317305987,52.7274020737233,54.1516869257725,55.1207176593519,55.9392400117932,57.2550197117281,57.8614950850804,58.4187981664753,58.8516599450765,59.2753738790448,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.7068929891144,56.8511831122547,56.8000113777633,53.3918889115147,50.6159943404604,49.9583340104476,50.2324886619676,51.3326744490336,52.7224962676909,53.2759062836679,55.4270383017814,56.8698520502144,58.7053882177169,59.9278344869334,60.8475139619639,61.7490645264098,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5317943037619,56.8936460161208,57.3670528217896,53.6378134603511,50.6679329387686,49.3338624677165,49.276803520938,51.3715623707081,52.3327128784824,53.6538189369002,55.3717897201391,57.3480754869159,58.5701044325428,60.1796473115766,61.1941118661242,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.8564668742931,57.3604542931216,56.523435194388,53.1131170833394,50.3474920666068,49.0704046304886,49.6249399715033,52.6253539875509,52.9422410137204,55.122580340017,56.319575075205,57.5735059206486,59.7605128162276,60.762792471742,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.6512697261529,56.4490894283298,58.4341850084078,55.0431266311928,51.3033341211123,49.9904861547039,48.9405535366621,50.1778459524304,53.4820495333594,54.7660361820022,56.5731354820093,56.8966602170647,57.598182386969,58.6432416818406
99,55.126702930194,57.1211907040317,60.2737951519457,61.0519947357866,58.5972275027829,56.7735106255161,54.7698438510601,52.6225179440022,50.162391900885,47.9480431746859,46.5893946495059,46.273515365,46.3149909360429,46.9176851714905,47.1154381980823,47.3912462481727,47.3970174316868,47.4424973025495,47.5066631370679,47.5440792846869,55.5828571428571,55.5828571428571,55.4276127745754,56.635399839259,60.897307897559,62.92272299279,60.2584874493625,58.3476568737546,56.7461355844332,54.7344498021603,52.7375775134401,52.4356398557414,52.0734879311967,52.0558270614404,51.4071390037881,50.7670294212347,50.1624950542419,49.5818315447386,48.9857178596236,48.6326322145207,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.4378498607299,59.1068145927683,63.3855923237566,63.6696074495411,59.8127650892404,58.7642529761453,56.3639312479707,53.9681709602627,53.2096924060555,52.8479552463011,52.7262157784443,52.9335476986564,52.7434955885444,52.2540863616025,51.5554768445761,50.4168889488511,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.1332385352907,58.9994778211942,63.841416523697,64.6192718116522,61.2424801934528,58.8873632797123,56.6734972071856,55.3224954666001,53.8770352534893,51.9377781650213,51.2230534223862,52.2084986743167,53.006315456159,54.8417470440692,54.9267007852342,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.7580140752709,60.531963220333,64.6577908966263,64.4709709866255,61.8057293062423,58.5930344501936,57.5205227643131,57.3249229252708,54.5404499945785,51.2394913237772,49.7765555614294,51.4006873399517,52.6774026804904,51.8134033924114,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,54.9508786292857,56.5864285450084,62.6327841956899,65.3508592830022,63.0349529489633,61.7578500228261,58.7381226027313,59.1377777661646,58.8706798303822,55.3116570655698,52.8353414877498,51.1043399902203,51.0107732330973,50.4604551106611
53,55.8282643122555,57.0838410784071,58.7427826141887,62.6140402605224,66.3432693304177,71.0348536777318,74.2914509906913,76.2165084989581,78.6166877440955,80.2060069491332,80.5706083839349,80.6342407425088,80.6242792604383,80.189608111299,79.976562366801,79.7148620797394,79.7837224808165,79.8833060506071,79.9049304051045,79.9247503370682,55.5828571428571,55.5828571428571,55.5528628397074,57.2170310118997,58.1741714278965,62.2536242652271,66.0920544104202,70.6527901675161,74.4271878439081,75.2629803312822,75.6944968687777,77.1278203700407,78.2799686008427,77.5459771842304,76.2836196681833,76.640445730201,77.2776357555988,77.4995498779867,77.5555689128186,77.6946696076507,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,56.9509212265346,57.5775191930936,60.5243800456321,64.3062986598119,68.0201963095563,72.8617438524347,74.8912706779247,75.4705137377752,74.9010294986133,74.7159196169038,73.7633790801252,72.7250713630313,72.6155714661219,73.2625627675343,73.6088713155954,74.1679232659039,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,57.0320465620831,57.7945017460852,60.2807666326284,63.8206804904733,67.5775930879039,72.6792541525111,75.3568006089957,75.112262547002,73.7238956358486,71.9223579797518,70.4862970717447,70.1666722777976,69.7102682641224,70.2434096955867,70.6416510166696,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,57.6168669771491,57.8715944164608,60.6585613600669,64.2449832221044,68.3643750905397,73.9590858652089,75.7139930864299,76.3066697847108,73.537675171344,72.1156764292503,70.757743016336,69.1878672560003,69.6413629156978,69.7943794541316,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5589742442389,58.1992340710265,58.6734126186566,61.7115326907138,65.3813077471223,70.7923882962075,77.0132777831851,77.1933552968063,76.5125638698114,73.4911534858861,72.7980682027408,70.661207032128,69.2720203599002,69.7757475301049
78,56.1966517500692,60.7259820773321,67.4583549831378,74.6547617991056,78.9033823039429,81.941901647786,81.3849967027571,80.3746094510915,79.5422448447487,78.9555711902075,78.8158044031772,77.3707117666366,76.1599514905597,75.5106836419031,75.1820039983887,74.6210770732689,73.8070380652213,73.2211258069155,72.809834622411,72.5724603948313,55.5828571428571,55.5828571428571,55.7508864620602,59.6105025871648,66.8935456197287,76.4828583090743,82.6985697863883,87.9376443455466,89.4331110312932,89.2040787394547,88.4051834945235,85.3948070601175,82.2146061701755,80.7388539133872,80.7026881735677,81.0953272997963,81.2560528720296,81.0777940704553,80.7637245112107,80.5404055882248,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,57.7663854917606,63.3459059324094,73.8383065998553,82.5308518043964,88.8852764581515,92.837006477786,91.3340316273051,91.9530006922607,90.2099996685931,85.1991753195304,81.9500602313242,81.3846955346127,81.9306494281713,81.2437399570854,80.9130539199734,81.3415370332373,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,57.8001920204887,63.3983319544587,74.3328148405066,83.7190989147154,89.9102085729113,94.1120242728584,93.0580389246566,93.0816428965593,91.7072949437305,86.9670172280769,84.6096838956879,84.1838611986165,84.9143883554401,85.9649750778167,86.2487912920873,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,58.6030481524403,65.6755285063638,77.2472966747918,85.6811641818987,92.1052203850934,95.4854068054842,94.0481754459071,95.0572640514839,93.4111823194897,89.2224928049004,87.4690683004101,86.885423082621,87.7712521745626,89.1367742072559,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,56.2425814843313,60.8058983526249,69.7467109069146,81.7400063914539,88.2006815413987,94.0997320094666,96.9509698370542,95.553244004426,95.6065648746053,93.4236238344369,90.2870622091933,89.8075877944754,88.5650012878329,88.9145025388668
7,55.0417449409298,52.7111556396853,58.1238067846016,60.9077473146711,63.8844394981374,66.4363056603094,67.7931786293013,68.6598493586782,69.4667807712752,70.8152953343204,71.058743689658,71.4707541083154,71.991113499667,72.3990278070023,72.6622932655386,72.8513771028966,73.1255118511589,73.388626342449,73.5401544147858,73.680793550295,55.5828571428571,55.5828571428571,55.4021248540867,52.5378438819264,57.3561093296566,62.1812018692598,63.7239494182902,65.0057626718101,68.9642771101454,70.8430966585948,71.8350267787697,72.4926039757115,73.4837660432089,75.4099793356112,77.3752949181156,78.5330036446837,79.2042686047049,79.7902874205938,80.2558811808485,80.587015084686,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,53.566287117158,54.1908088679935,61.7011443196289,63.7820401322945,65.3931312959651,67.0974027140064,71.3418031393469,72.3368779820053,73.5535410912408,74.9789929754558,76.0869583768633,77.9292631782966,79.8085329923846,80.2738363623228,80.4460652863171,80.4070530477343,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,53.4729453026184,54.051007536633,62.2037102601707,64.7832977122442,66.4107508677827,67.6332585334844,71.1148874536717,73.022898739087,74.5050715106766,75.1644276323591,77.157370371059,78.6657077407754,79.7047557384956,80.8854528119728,81.6431186426195,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,52.7466167022722,55.8065666572008,63.4953977856119,65.6789609520015,67.6612017849246,68.2226352982414,70.9169928815545,72.6580653739571,73.5509188687143,74.4925474832887,77.6546009305505,80.2048596003873,81.2664229062768,81.3795351142708,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,54.9717095111007,51.7948120530232,59.2361115666731,64.9784196943818,66.8223243859426,68.6510724368196,68.2881185527804,71.3674883116444,73.2230552615648,72.3721153883637,73.3218989726562,76.0435832011231,77.4961076864024,77.7702642470851
10,55.2027576843326,53.9318626225607,54.0170029173603,55.3279483829172,58.0289165320874,60.2949398919148,63.2335457890988,65.8956463745079,68.8926480703006,70.5736974103793,72.3797227172609,74.2019353482202,74.9573156063677,75.880721978165,76.5638035757202,76.9691482760427,77.1566591786864,77.3365347457422,77.4415558108561,77.5456007112486,55.5828571428571,55.5828571428571,55.4948743631621,54.0327030545339,53.4347788748649,54.4832859184161,57.0974001370819,57.7912629079701,60.087327700996,63.295103002296,66.5258117159076,68.8228585025113,69.5434439624725,71.2254746726389,72.9612390079564,73.9571072601356,74.6042834941136,75.2242513895138,75.5724816278894,75.690141953818,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,54.4349246321199,52.8320455420506,53.8106897180331,55.552872691831,56.9074320116624,58.1602009226,61.8794647384554,65.3708010298694,69.4654240659381,69.161368625008,69.4920035744478,70.9061235216175,72.2181867556658,73.2736119794139,73.9155130423652,74.1479018555725,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,54.3049825826906,52.6592305721614,53.6192670987184,55.2879335206702,56.3461925217328,58.3145124889746,61.6851199118848,65.706480996001,70.089800560005,70.1122346444329,68.7620640011152,68.116803757833,68.1538335045645,68.5651557682337,69.0698138751824,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,53.9601073559074,52.8983053283248,54.0833649771948,55.8174387597723,56.2275542508139,58.2824084663018,61.8720385285242,66.6181101139705,70.1376317733793,68.4814195192524,66.5734619163014,65.6456355573351,65.3211963274254,65.8405648726155,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.2191607945541,53.1464311457656,53.3884979023209,54.9535937882302,56.8071387283007,56.6620090181091,57.3849148626962,62.7931204467225,67.8119497370311,68.6284422232059,67.2409739812953,64.9698602863466,63.6655482556567,63.2159981980618
9,55.2414680115859,52.39734881845,50.7518272220285,47.1548327219761,43.7352311594531,42.2621557485284,42.2152806081228,41.7258950422174,42.3103167196534,43.9650481452617,45.3488503422448,46.9021171086833,48.4634745413013,49.242043123278,49.9324521215295,50.5079440224319,50.9835105980751,51.4075948037733,51.7984059563973,52.0880810368307,55.5828571428571,55.5828571428571,55.5304358958531,52.6229367955114,49.8359696573266,47.2701257772968,41.7108159097086,37.1897279143387,39.0552233133074,39.9506614051797,39.88757512741,40.6959759977331,42.5878579416706,44.602867190567,45.9932640014386,47.1433104949772,47.5373553560781,47.7860705296479,47.9052531525564,48.075634164807,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,53.774267777491,50.3668279300099,48.8195242246413,41.9696735614333,36.2860081717856,34.862265106419,37.9556479632682,39.4644054800764,39.9366261666774,42.7594609097911,45.1899234730343,45.9856273361014,47.0860505113916,47.3442719164964,47.8546338454604,48.244798054733,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,53.739889457499,50.2114410508684,48.6592346658359,41.5177280115215,35.1823911249059,32.9785319111618,35.1133491372576,38.7868017317096,40.3805964420529,42.6962590493008,44.0613067577127,45.8400564230673,47.2706576337356,47.6502820131083,48.1540265844214,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,52.8996249310163,49.36020227212,47.2513097022661,39.6966769050731,33.712652187613,31.9082634792148,33.7311774854744,38.0487261461708,41.8988675062516,43.0178983827249,43.4428528715647,43.9910598005969,45.72272967877,47.2605393003355,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.3765369655093,51.5002925869632,48.545182046347,44.8045212669309,37.0935565065746,31.9337205730894,30.4438928787845,34.0038057366135,38.7220268041528,41.7658935904653,43.3902535435482,43.2231625457429,43.7972355313395,44.9190902054202
31,55.9437331772384,60.6443441200015,60.3944159920567,58.6267018833568,57.1340821293353,55.1275935465193,50.2244210077666,43.6317466622636,36.4844200864084,31.8868020213762,27.7359350763684,23.5189660356148,21.1403100414022,19.927258839559,19.1682124089648,18.8401659921943,18.3700068983551,18.3111052895912,18.397082620768,18.4592265450513,55.5828571428571,55.5828571428571,55.4170130091484,60.2627910021461,60.2746030183766,57.580587349736,54.9527569498133,52.578688431265,50.3843219890521,43.063320481049,36.461669581607,30.1558759546476,26.8243453088113,25.0843074950347,23.8026422041619,22.0745959711435,21.3036148843176,20.5396686509257,20.2483719981328,20.0036969627334,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,58.1119683754408,60.9781951595009,57.0479661396698,54.1056965790552,52.2101063134396,50.8239498876935,44.8644162298747,37.7464354674373,30.7516162389881,27.3588025012543,24.7188665077952,22.8404064147221,21.1760643788052,20.5790933499368,19.8632849038278,19.0928490629407,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,57.9441680715254,60.9488326253127,56.3089220805816,52.8853426072251,51.799866921847,49.919398813119,44.1934611245522,35.8103127437637,29.7770719329303,25.7587641540976,24.1220519468278,22.9995556925623,22.7163732147972,22.2962723733785,21.4494488864824,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,59.2698649176764,60.0263523291395,54.1070569033752,51.4517726146963,51.3886225295685,48.8641606408323,40.5224078554303,33.2701529940852,24.845880657283,22.0572085545335,20.7583445694532,21.3366235790257,20.1473747623427,18.6018106340487,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.3043897865399,61.0332822826004,58.2912884586029,52.0809946460231,51.1576994331324,50.8435833950361,47.0849929795732,36.6427454789402,29.2780707250116,23.5560947594033,21.3803839815507,19.4800080254157,18.5017240245682,16.8868745940371
32,56.1490812266807,57.5753639284123,59.1042320974875,55.7069566630075,49.7547781153683,42.869349252412,37.0382217076841,32.1090347530735,28.6270583139179,25.4751584708787,23.1764205939906,22.6449893015019,23.2199726684961,23.2692736389887,23.0017237834185,22.8239703730703,22.7186939949789,22.5594568037011,22.4487224139765,22.3474562694722,55.5828571428571,55.5828571428571,55.7654919042973,57.5211282831395,60.5026207506027,57.7803212700483,52.3904360131248,44.6192465853423,37.6269986464167,32.7105591484057,27.2453613877817,23.7088963659469,20.380571830076,19.5009455817797,19.2111372888716,20.2736833637297,20.7637633281283,21.2554262238923,21.5950187492474,21.7050652614745,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,56.8562785101514,59.678862180907,60.8426398311242,55.6862403972736,48.6055264230229,39.8796053910412,34.8326043745939,29.2953242877066,25.0774494774885,21.4792204708397,19.4478118330671,19.3122205251441,19.1803554524876,19.3534113981301,19.6316675034172,20.0718948636356,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,56.94580062983,59.8786519080506,61.3900274759532,56.0966948694876,49.3107840723583,40.2535923263565,34.4751695143725,29.2415512982093,25.1556539012389,22.2924229961041,21.0772987254054,20.1656871436293,19.6433039358684,19.262198130873,19.3298200117852,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,57.2807165267083,61.1974111053818,60.3339037384935,55.3719530802948,48.2131259810512,39.0202652699984,33.1447332514911,27.1863305815356,24.4003434071745,22.9218264176896,22.4371269833742,21.4327484253813,21.264089654956,21.5416027283644,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,56.3228217861733,58.4284725476247,62.3717609172279,58.2256133851748,53.5939710940394,45.6702716723188,36.6138772520188,30.6160595767803,26.0192986667493,24.3887881905501,22.7710616278405,22.6766303566585,22.4778298399218,22.4853966042675
136,55.7454783069882,56.164156531087,56.9144032387821,57.8895554448313,57.8917330427973,59.7529161665886,61.4309857572778,63.7128604858749,64.6100184153693,64.0109389244456,63.080617255666,62.2217589462691,61.6266725426193,61.6471371304749,62.0368175998729,62.2996791321305,62.4108928701469,62.5447768249153,62.5076103428025,62.5122126345073,55.5828571428571,55.5828571428571,55.6837825482817,56.3983045669645,56.4086833087225,59.8273789080583,59.198203557738,60.0992078062345,62.3596574891008,63.394378664766,63.7029231042864,62.4044635927134,61.850662375053,61.3201865307544,61.5505221391482,62.3066141849845,62.6527919553329,62.6893075678052,62.6595123441922,62.7820519158827,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,56.0225115772243,56.2311852212616,59.3706467052555,61.0432816327844,59.7116163878332,61.1539419401988,63.5717733597674,64.5423703507286,64.463825603956,62.7435124191264,61.2235772986785,60.9899025561549,60.7911431528814,60.9191343065552,61.2348852663952,61.3546741664476,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,56.1649427313206,56.5064529748153,59.7725831252622,62.078078066414,60.2326183891252,61.7924638104766,64.4680260114077,64.8999523668688,64.4260379173331,64.4705860087916,63.0579887699985,62.1286193980303,61.9787863632539,61.4391346359144,60.9142762140135,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,56.3260425611532,56.1658321453329,61.483676654798,62.406381601335,60.3770082122411,63.3251054530949,65.2303170079053,65.8769145095492,65.2691818519432,65.020241984441,64.7025206163407,63.9492572882035,62.8995028098598,62.5815898752158,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.8700068646352,56.9498109329974,56.8198922871195,63.5854766893809,62.7347782826469,61.2662216061141,65.9981065720156,66.1947528802289,66.721332635346,65.9356913566757,65.2550390705021,65.3655376233766,65.979381950352,65.2923098669382
142,55.8204829469086,57.1988647465543,62.4439620478434,66.6954047932954,73.5681949672133,77.9375216397844,80.6891084821428,82.545465012979,83.6564537630023,84.7948109883073,86.5207658967521,87.6300274315186,88.4118666297531,89.0332412434817,89.2339765689514,89.5549838486181,89.8256139079929,90.1165996380043,90.265273729116,90.3746134302945,55.5828571428571,55.5828571428571,55.5884303457901,56.4435127081974,61.9383513896658,67.965711227173,73.4599752923786,79.8795638915233,80.4888268558662,81.6348026738397,83.7157250366317,85.2782439125801,86.6105955668019,88.7536253350555,90.5868284014911,92.7195227615475,94.269505287018,95.2785766574382,96.0983551128271,96.6301184524474,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,56.1173331784813,59.0225063596644,67.0109421803215,71.8405074415261,79.1626156509375,82.4091107342729,81.9729831198332,83.961373883369,85.6704568456892,87.2721615020504,89.0361127657149,91.2220359293729,93.1330524230949,94.7103767596552,95.7353923917379,96.6618148304482,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,56.137181297889,58.9667014615377,67.5629409835018,72.247662074115,79.4356986793223,83.5379746578313,83.193724898679,84.0701247284729,86.3570614593168,88.0183840371842,90.7884480348201,93.7095911275773,95.8768496449413,98.194512570201,99.684787983704,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,56.1265859738076,60.4896025692727,69.2933462719463,73.6428691395825,80.3990288449369,84.6360350360809,84.3929642118955,85.5365547011922,87.1399934072294,89.6286720262489,93.1601653742182,95.858294424843,98.7221372669673,100.183924035255,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.5828571428571,55.6655740561967,56.4882904694462,63.7521607201646,71.279561316426,76.4290175051091,82.4444200615071,86.6352257498277,85.8518790547017,86.7309310580429,88.5292480234464,92.6265660692714,95.183973383453,97.751917283129,99.04525942813
